0.063662
0.013826
0.010386
0.008193
0.006897
0.006176
0.005681
0.005076
0.005008
0.005788
0.004612
0.004625
0.004688
0.001933
0.001838
0.001783
0.001738
0.001706
0.001680
0.001661
0.001646
0.001632
0.001620
0.001608
0.001597
0.001589
0.001578
0.001572
0.001564
0.001562
0.001554
0.001551
0.001545
0.001540
0.001540
0.001535
0.001532
0.001530
0.001527
0.001297
0.001296
0.001294
0.001293
0.001291
0.001290
0.001289
0.001288
0.001287
0.001287
0.001286
