0.065550
0.012754
0.009253
0.007503
0.005582
0.005079
0.004531
0.004399
0.004205
0.005745
0.003939
0.003817
0.004013
0.003694
0.003778
0.003630
0.005338
0.003293
0.003625
0.001393
0.001342
0.001303
0.001266
0.001238
0.001221
0.001206
0.001195
0.001186
0.001176
0.001169
0.001164
0.001157
0.001151
0.001144
0.001139
0.001134
0.001129
0.001122
0.001117
0.001113
0.001105
0.001101
0.001097
0.001091
0.001088
0.001083
0.001081
0.001077
0.001075
0.001072
