0.047139
0.010053
0.007320
0.005978
0.005038
0.004402
0.003918
0.003711
0.003480
0.003306
0.003071
0.002956
0.003018
0.002779
0.002680
0.002561
0.002545
0.002396
0.002376
0.002314
0.002306
0.001041
0.000986
0.000944
0.000920
0.000901
0.000883
0.000869
0.000855
0.000744
0.000740
0.000737
0.000734
0.000732
0.000730
0.000727
0.000725
0.000723
0.000721
0.000718
0.000716
0.000714
0.000711
0.000709
0.000707
0.000704
0.000702
0.000700
0.000698
0.000696
